,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,199161,Pro,427,32.767625,-97.308888,Low Clearance,Low Clearance,N Sylvania Ave over TX 121,Fort Worth,TX,76137,,,,LC13,,,,,,,13 - 6 height clearance southbound\/westbound,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,199162,Pro,428,32.767235,-97.308888,Low Clearance,Low Clearance,N Sylvania Ave over TX 121,Fort Worth,TX,76137,,,,LC14,,,,,,,14 - 2 height clearance northbound\/eastbound,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_2_pushpin
1,199209,Pro,427,48.495266,-113.981435,Low Clearance,Low Clearance,Rail over Going to The Sun Rd,West Glacier,MT,59936,,,,LC13,,,,,,,13 - 6 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_6_pushpin
1,199223,Pro,424,33.752928,-96.5348,Low Clearance,Low Clearance,Rail over E Crawford St \/ E Owing St,Denison,TX,75021,,,,LC10,,,,,,,10 - 6 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_6_pushpin
1,199224,Pro,424,33.752513,-96.533942,Low Clearance,Low Clearance,Rail over E Crawford St \/ E Owing St,Denison,TX,75021,,,,LC10,,,,,,,10 - 6 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_6_pushpin
1,199225,Pro,427,48.441545,-113.219255,Low Clearance,Low Clearance,"Rail over Hwy 49, just west of 2",East Glacier Park,MT,59434,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,199271,Pro,425,41.204008,-81.378323,Low Clearance,Low Clearance,rail over Seasons Rd,Streetsboro,OH,44241,,,,LC11,,,,,,,11 - 5 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_5_pushpin
1,199272,Pro,426,41.197972,-81.367124,Low Clearance,Low Clearance,rail over Hudson Rd,Kent,OH,44240,,,,LC12,,,,,,,12 - 4 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_4_pushpin
1,199324,ProOnly,429,37.475884,-108.659538,Low Clearance,Low Clearance,over 491,Cortez,CO,81321,,,,LC15,,,,,,,16 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_8_pushpin
1,199325,ProOnly,429,36.963108,-108.193129,Low Clearance,Low Clearance,Mine Rd over NM-170,La Plata,NM,87418,,,,LC15,,,,,,,17 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_0_pushpin
1,199372,Pro,428,37.891154,-110.370586,Low Clearance,Low Clearance,Bridge on 95,Hite,UT,84533,,,,LC14,,,,,,,14 - 11 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_11_pushpin
1,199381,Pro,429,30.462304,-91.189601,Low Clearance,Low Clearance,rail over drive no north side of casino,Baton Rouge,LA,70802,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,199403,Pub,480,47.750262,-114.230629,Road Grade,Road Grade,Hwy 93,Polson,MT,59860,,,,Grade,,,,,,,"3440 ft elev, Southbound: 6 percent grade descent for maybe a mile",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199404,Pub,480,47.058552,-112.045099,Road Grade,Road Grade,Hwy 93,Wolf Creek,MT,59648,,,,Grade,,,,,,,"3750 ft elev, Southbound: A 4-5 percent grade descent for 1.5 mi followed by a short climb. Followed by a 5 percent grade descent for maybe a mile with additional 4 percent grades for another couple of miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199405,Pub,480,37.884033,-110.415945,Road Grade,Road Grade,Hwy 95,Lake Powell,UT,84533,,,,Grade,,,,,,,"4140 ft elev, Northbound: A 10 percent grade descent for under a mile. Southbound: A 10-11 percent grade descent for 1 mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199406,Pub,480,39.928708,-111.08413,Road Grade,Road Grade,Hwy 6,Helper,UT,84526,,,,Grade,,,,,,,"7475 ft elev, Northwestbound: A 4 percent grade descent for about 3.5 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199407,Pub,480,37.774865,-109.356187,Road Grade,Road Grade,Hwy 191,Blanding,UT,84511,,,,Grade,,,,,,,"6985 ft elev, Northbound: A 6 percent grade descent for about 1.2 miles followed by a climb. Passing lane while climbing southbound.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199408,Pub,480,35.787692,-106.949499,Road Grade,Road Grade,"550, Between Cuba and San Ysidro, NM",Jemez Springs,NM,87025,,,,Grade,,,,,,,"6730 ft elev, Southbound: 4 percent descent for almost a mile. Northbound: Short 5 percent descent for a third of a mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199409,Pub,480,37.060959,-108.175953,Road Grade,Road Grade,"140, Between state line and Hesperus, CO",Hesperus,CO,81326,,,,Grade,,,,,,,"6350 ft elev, Southbound: 7 percent descent for half a mile with a 55 mph bridge at the bottom",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199410,Pub,480,42.006951,-114.671785,Road Grade,Road Grade,Hwy 93 north of state line,Twin Falls,ID,83301,,,,Grade,,,,,,,"5630 ft elev, Southbound: 4 percent descent for almost 2 miles.  Northbound has a extra lane for climbing this grade.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199411,Pub,480,43.402746,-113.627692,Road Grade,Road Grade,"Hwy 93, 26, 20, between Arco and Shoshone, ID",Arco,ID,83213,,,,Grade,,,,,,,"5750 ft elev, Southbound: 5-6 percent descent for almost a mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199412,Pub,480,38.375829,-109.451033,Road Grade,Road Grade,Hwy 191 south of Moab,Moab,UT,84532,,,,Grade,,,,,,,"5250 ft elev, Northbound: 7 percent grade descent for half a mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199413,Pub,480,38.328605,-109.429718,Road Grade,Road Grade,Hwy 191 south of Moab,Moab,UT,84532,,,,Grade,,,,,,,"5750 ft elev, Northbound: 4 percent grade descent for a mile and then a 7 percent grade descent for 1.2 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199414,Pub,480,39.697663,-111.958223,Road Grade,Road Grade,Hwy 132,Nephi,UT,84648,,,,Grade,,,,,,,"5550 ft elev, Eastbound: 7 percent grade descent for 1.5 mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199415,Pub,480,47.022696,-114.11196,Road Grade,Road Grade,Hwy 93 north of Missoula,Missoula,MT,59808,,,,Grade,,,,,,,"3830 ft elev, Southbound: 8 percent grade descent for almost 1 mile with a short 3 percent grade descent just before and after",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199416,Pub,480,48.470508,-112.79564,Road Grade,Road Grade,Hwy 89 southeast of Browning,Browning,MT,59417,,,,Grade,,,,,,,"4100 ft elev, Northbound: 4 percent grade descent for almost 1 mile, then a short climb and mild grade followed by 9 percent grade descent for half mile. Then a 6 percent grade climb for 1.2 mi",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199417,Pub,480,46.76499,-112.030135,Road Grade,Road Grade,"Hwy 287, I-15",Helena,MT,59602,,,,Grade,,,,,,,"4630 ft elev, Northbound: 6 percent grade descent for almost 2 miles. Southbound: 5 percent grade descent for just over 3 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199450,Pro,420,31.45691,-109.941323,Covered Bridge,Mule Pass Tunnel,AZ 80,Bisbee,AZ,85603,,,,bt,,,,,,,"14 - 0 center height clearance, 2 lanes on northwest bound side, 1 lane on southeast bound side",bt,,low_bt_pushpin,"<\/div>', btIcon)",,low_bt_pushpin
1,199451,Pro,427,31.451855,-109.934635,Low Clearance,Low Clearance,West Blvd\/Tombstone Canyon under AZ 80,Bisbee,AZ,85603,,,,LC13,,,,,,,13 - 11 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_11_pushpin
1,199473,Pro,429,33.595372,-107.158713,Low Clearance,Low Clearance,I-25,Magdalena,NM,87801,,,,LC15,,,,,,,15 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_8_pushpin
1,199474,Pro,429,33.606927,-107.152466,Low Clearance,Low Clearance,I-25,Magdalena,NM,87801,,,,LC15,,,,,,,16 - 5 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_5_pushpin
1,199477,ProOnly,429,32.784584,-107.264095,Low Clearance,Low Clearance,Over I-25,Arrey,NM,87930,,,,LC15,,,,,,,15 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_8_pushpin
1,199486,Pub,480,32.918445,-107.564626,Road Grade,Road Grade,"27, south of Hillsboro",Hillsboro,NM,88042,,,,Grade,,,,,,,"5325 ft elev, Northbound: 7 percent grade descent for about half a mile but it comes down into a curver left, then a right turn and a stop sign.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199494,Pro,429,32.237757,-108.95403,Low Clearance,Low Clearance,Hwy 80 over I-10,Lordsburg,NM,88045,,,,LC15,,,,,,,15 - 9 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_9_pushpin
1,199495,Pro,429,32.35266,-108.740585,Low Clearance,Low Clearance,Stagecoach Rd over I-10,Lordsburg,NM,88045,,,,LC15,,,,,,,15 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_6_pushpin
1,199496,Pro,429,32.894169,-107.310423,Low Clearance,Low Clearance,Hwy 85 over I-25,Caballo,NM,87931,,,,LC15,,,,,,,15 - 10 height clearance (Oct 2018),low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_10_pushpin
1,199497,Pro,428,34.191046,-106.925532,Low Clearance,Low Clearance,access under I-25,Magdalena,NM,87828,,,,LC14,,,,,,,"14 - 4 height clearance, one lane (Oct 2018)",low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,199498,Pro,428,34.222693,-106.920763,Low Clearance,Low Clearance,access under I-25,Magdalena,NM,87828,,,,LC14,,,,,,,"14 - 4 height clearance, one lane (Oct 2018)",low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,199499,Pro,428,34.236592,-106.915846,Low Clearance,Low Clearance,access under I-25,Acacia,NM,87825,,,,LC14,,,,,,,"14 - 4 height clearance, one lane (Oct 2018)",low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,199500,Pro,429,32.642704,-108.342754,Low Clearance,Low Clearance,rail over Hwy 90,Silver City,NM,88061,,,,LC15,,,,,,,15 - 0 height clearance (Oct 2018),low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,199501,Pro,428,32.297387,-109.352715,Low Clearance,Low Clearance,access under I-10,Bowie,AZ,85605,,,,LC14,,,,,,,"14 - 4 height clearance, one lane (Oct 2018)",low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,199502,Pro,427,31.42971,-109.893053,Low Clearance,Low Clearance,Rail over Erie St,Bisbee,AZ,85603,,,,LC13,,,,,,,13 - 9 height clearance (Oct 2018),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_9_pushpin
1,199503,Pro,428,31.430066,-109.892856,Low Clearance,Low Clearance,Rail over AZ-80,Bisbee,AZ,85603,,,,LC14,,,,,,,14 - 7 height clearance (Oct 2018),low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_7_pushpin
1,199504,Pro,429,31.426162,-109.89355,Low Clearance,Low Clearance,over 92,Bisbee,AZ,85603,,,,LC15,,,,,,,15 - 0 height clearance (Oct 2018),low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,199505,Pro,429,31.426162,-109.89355,Low Clearance,Low Clearance,over Bisbee Rd,Bisbee,AZ,85603,,,,LC15,,,,,,,15 - 0 height clearance (Oct 2018),low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,199507,Pro,427,45.542,-122.381416,Low Clearance,Low Clearance,rail over Crown Point Hwy south towards Historic Columbia River Hwy,Troutdale,OR,97060,,,,LC13,,,,,,,13 - 10 height clearance (Oct 2018),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_10_pushpin
1,199508,Pub,480,45.539782,-122.287742,Road Grade,Road Grade,NE Corbett Hill Road,Corbett,OR,97019,,,,Grade,,,,,,,"235 ft elev, Northbound: 12 percent grade descent for 1.4 mi towards exit with curves",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199533,Pro,423,40.809578,-73.695412,Low Clearance,Low Clearance,over Stonytown Rd,Plandome,NY,11030,,,,LC9,,,,,,,9 - 0 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_0_pushpin
1,199534,Pro,426,40.796471,-74.201972,Low Clearance,Low Clearance,over Clark St,Glen Ridge,NJ,7028,,,,LC12,,,,,,,12 - 3 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_3_pushpin
1,199535,Pro,428,38.993056,-110.186714,Low Clearance,Low Clearance,over 19\/Bus 70,Green River,UT,84525,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,199536,Pro,427,35.522952,-8.779994,Low Clearance,Low Clearance,over Allison Rd under I-40,Gallup,NM,87301,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,199537,Pro,429,35.480386,-108.436898,Low Clearance,Low Clearance,Giant Crossing over I-40,Jamestown,NM,87347,,,,LC15,,,,,,,16 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_2_pushpin
1,199558,ProOnly,429,35.511164,-108.540849,Low Clearance,Low Clearance,Turtle Butte Circle over I-40,Fort Wingate,NM,87301,,,,LC15,,,,,,,16 - 6 height clearance (Nov 2018),low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199559,Pub,480,34.144186,-116.415038,Road Grade,Road Grade,"247, north of Yucca Valley",Yuuca Valley,CA,92284,,,,Grade,,,,,,,"3610 ft elev, South: 8 percent grade descent for 1.2 miles. There are some other lesser grades to the north on 247 such as 4 percent descent for about 2 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,199599,Pro,429,33.169561,-95.102015,Low Clearance,Low Clearance,rail over U.S. 67,Winfield,TX,75493,,,,LC15,,,,,,,15 - 11 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_11_pushpin
1,199600,Pro,427,32.724805,-96.189041,Low Clearance,Low Clearance,rail over U.S. 80,Terrell,TX,75161,,,,LC13,,,,,,,13 - 9 height clearance,low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",,low_13_9_pushpin
1,199601,Pro,429,33.143447,-95.565069,Low Clearance,Low Clearance,67 over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,14 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_14_8_pushpin
1,199602,Pro,429,33.137215,-95.572548,Low Clearance,Low Clearance,College St over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,15 - 10 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_10_pushpin
1,199603,Pro,429,33.126336,-95.580717,Low Clearance,Low Clearance,rail over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_2_pushpin
1,199604,Pro,429,33.120398,-95.585583,Low Clearance,Low Clearance,I-30 over Bill Bradford Rd,Sulphur Springs,TX,75482,,,,LC15,,,,,,,17 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_6_pushpin
1,199605,Pro,429,33.11638,-95.596451,Low Clearance,Low Clearance,S Broadway St over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199606,Pro,429,33.116362,-95.612657,Low Clearance,Low Clearance,Arbala Rd over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 11 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_11_pushpin
1,199607,Pro,429,33.119927,-95.634036,Low Clearance,Low Clearance,Hillcrest Dr S over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_8_pushpin
1,199608,Pro,429,33.121221,-95.671534,Low Clearance,Low Clearance,Bus 67\/TX313 over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_3_pushpin
1,199609,Pro,429,33.120737,-95.708654,Low Clearance,Low Clearance,I-30 Service Rd\/3389 over I-30,Sulphur Springs,TX,75482,,,,LC15,,,,,,,16 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_3_pushpin
1,199610,Pro,429,29.62805,-95.59268,Low Clearance,Low Clearance,over U.S. 59\/I-69 NB Frontage Rd,Sugar Land,TX,77478,,,,LC15,,,,,,,17 - 10 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_10_pushpin
1,199611,Pro,429,29.628308,-95.593691,Low Clearance,Low Clearance,over U.S. 59\/I-69 SB Frontage Rd,Sugar Land,TX,77478,,,,LC15,,,,,,,18 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_18_3_pushpin
1,199612,Pro,429,32.691364,-100.859357,Low Clearance,Low Clearance,over 84 southeast bound side,Snyder,TX,79549,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,199613,Pro,429,32.691,-100.85866,Low Clearance,Low Clearance,over 84 northwest bound side,Snyder,TX,79549,,,,LC15,,,,,,,17 - 4 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_4_pushpin
1,199614,Pro,425,29.402437,-98.486206,Low Clearance,Low Clearance,bridge over S St Marys St,San Antonio,TX,78210,,,,LC11,,,,,,,11 - 3 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_3_pushpin
1,199615,Pro,429,29.394428,-98.486007,Low Clearance,Low Clearance,I-10 over Roosevelt Ave,San Antonio,TX,78210,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,199616,Pro,429,29.477726,-98.377865,Low Clearance,Low Clearance,rail over Gibbs Sprawl Rd,San Antonio,TX,78219,,,,LC15,,,,,,,18 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_18_0_pushpin
1,199617,Pro,426,29.602068,-98.313976,Low Clearance,Low Clearance,rail over E Evans Rd,San Antonio,TX,78266,,,,LC12,,,,,,,12 - 6 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_6_pushpin
1,199618,Pro,429,30.514459,-97.655613,Low Clearance,Low Clearance,rail over A.W. Grimes Blvd,Round Rock,TX,78664,,,,LC15,,,,,,,17 - 8 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_8_pushpin
1,199619,Pro,429,32.903464,-96.555884,Low Clearance,Low Clearance,Main St over President George Bush Hwy,Rowlett,TX,75088,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199620,Pro,429,32.905689,-96.555895,Low Clearance,Low Clearance,rail over President George Bush Hwy,Rowlett,TX,75088,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199621,Pro,429,32.90774,-96.555908,Low Clearance,Low Clearance,66 over President George Bush Hwy,Rowlett,TX,75088,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199622,Pro,429,29.546416,-95.746769,Low Clearance,Low Clearance,rail over I-69,Rosenberg,TX,77469,,,,LC15,,,,,,,16 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_3_pushpin
1,199623,Pro,429,30.093589,-95.412483,Low Clearance,Low Clearance,over Grand Pkwy,Richmond,TX,77406,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199624,Pro,429,29.419742,-95.228222,Low Clearance,Low Clearance,880 Texas 35 Loop,Alvin,TX,77511,,,,LC15,,,,,,,15 - 11 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_11_pushpin
1,199625,Pro,428,29.423359,-95.227444,Low Clearance,Low Clearance,35 over E Hwy 6,Alvin,TX,77511,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,199626,Pro,429,29.423359,-95.227444,Low Clearance,Low Clearance,17650 Alvin Sugarland Rd\/Hwy 6,Manvel,TX,77578,,,,LC15,,,,,,,16 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_1_pushpin
1,199627,Pro,429,30.468304,-97.796715,Low Clearance,Low Clearance,Ramps over US 183 Northbound,Austin,TX,78729,,,,LC15,,,,,,,16 - 6 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_6_pushpin
1,199628,Pro,429,30.468304,-97.796715,Low Clearance,Low Clearance,Ramps over US 183 Southbound,Austin,TX,78729,,,,LC15,,,,,,,16 - 7 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_7_pushpin
1,199629,Pro,429,30.467984,-97.797208,Low Clearance,Low Clearance,Ramps over Ranch Rd 620,Austin,TX,78729,,,,LC15,,,,,,,17 - 5 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_17_5_pushpin
1,199630,Pro,426,30.233526,-97.328577,Low Clearance,Low Clearance,rail over Old Sayers Rd\/157,Bastrop,TX,78602,,,,LC12,,,,,,,12 - 8 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_8_pushpin
1,199631,Pro,429,32.583248,-95.104761,Low Clearance,Low Clearance,rail over 401 E Broadway St,Big Sandy,TX,75755,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,199632,Pro,429,30.166148,-96.423938,Low Clearance,Low Clearance,290 over Texas 36,Brenham,TX,77833,,,,LC15,,,,,,,15 - 9 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_9_pushpin
1,199633,Pro,427,32.283188,-99.834197,Low Clearance,Low Clearance,rail over Pecan St,Buffalo Gap,TX,79508,,,,LC13,,,,,,,13 - 0 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,199634,Pro,423,30.472832,-96.723469,Low Clearance,Low Clearance,rail over 111,Caldwell,TX,77836,,,,LC9,,,,,,,9 - 10 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_10_pushpin
1,199635,Pro,424,30.499079,-96.705129,Low Clearance,Low Clearance,rail over 106,Caldwell,TX,77836,,,,LC10,,,,,,,10 - 5 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_5_pushpin
