,Latitude,Longitude,Comments,Name,Cat,Address,City,St,Zip
185,37.291245,-118.15268400000001,"7306 ft elev, Tractor-trailers over 30 ft kingpin to rear axle not advised., Eastbound: 9 percent grade descent for 1 mile followed by 7 percent for 2.5 miles followed by 6 percent for 3 miles with 25 and 35 mph curves., Westbound: 6-9 percent grade descents for 9.5 miles with 25-35 mph curves. About 3 miles down from peak, there is a quarter mile long section of one lane road through rocks.",Road Grade,Grade,CA168,Big Pine,CA,93513
186,37.429887,-117.941927,"6374 ft elev, Eastbound: 8 percent grade descent for 1 mile followed by 6 percent grade for 2 miles., Westbound: 6-9 percent grade descent for 4 miles with 15-25 mph curves.",Road Grade,Grade,CA168,Big Pine,CA,93513
187,33.145385,-116.35483,"1747 ft elev, Northbound: 4-6 percent grade descent for 4 miles., Southbound: 8 percent grade descent for .75 mile after a short 5 percent stretch.",Road Grade,Grade,"S3, on CA S3 between Borrego Springs and 78",Borrego Springs,CA,92004
188,33.210506,-116.494607,"4193 ft elev, Eastbound: 8 percent grade descent for 11 miles with a stop sign at the end in Borrego Springs.",Road Grade,Grade,"S22, on CA S22 west of Borrego Springs, CA",Borrego Springs,CA,92004
189,34.172304,-118.301973,14 - 6 height clearance,Low Clearance,LC14,E Alemeda Dr,Burbank,CA,91502
190,35.28751,-118.62700000000001,13 - 11 height clearance,Low Clearance,LC13,Bealville Rd,Caliente,CA,93518
191,38.652975,-122.59978999999998,"2246 ft elev, Northbound: 7 percent grade for 4 miles with sharp curves., Southbound: 7 percent grade for 6 miles with sharp curves and switchbacks",Road Grade,Grade,"29, between Middletown and 128 at Calistoga, CA",Calistoga,CA,94515
192,41.276742,-122.698066,"5376 ft elev, North: 7 percent grade for 6 miles., South: 8 percent grade for 6 miles with a few higher grades up to 10 percent. Many sharp curves and switchbacks.",Road Grade,Grade,"3, on CA 3 south of Callahan, CA",Callahan,CA,96014
193,39.617061,-120.492922,"6714 ft elev, Eastbound: 5-7 percent grade descent for 6 miles., Westbound: 7 percent grade descent for 1 mile followed by 5 percent for 3.5 miles and then 2-4 percent for 3.5 miles. The grades and descent continue through Sierra City, across a one lane bridge and the narrow main street of Downieville, CA.",Road Grade,Grade,"CA49, on CA 49, 7 mi west of Sattley, CA",Calpine,CA,96124
194,37.292809999999996,-121.93749,15 - 2 height clearance,Low Clearance,LC15,California 17 south of Hamilton Ave,Campbell,CA,95008
195,37.29453,-121.93861000000001,15 - 1 height clearance,Low Clearance,LC15,California 17 under E Hamilton Ave,Campbell,CA,95008
196,34.204127,-117.676776,12 - 0 height clearance (136),Low Clearance,LC12,Mt Baldy\/Tunnel,Claremont,CA,91711
197,33.679961,-115.977604,"1680 ft elev, Use caution in any vehicle on this road due to stress and overheating., Eastbound: 13 mile climb, reverse of westbound., Westbound: 4-5 percent grade for 13 miles.",Road Grade,Grade,"I-10, on I-10 east of Indio",Coachella,CA,92236
198,37.30304,-119.649961,"2987 ft elev, 9 percent grade descents and climbs",Road Grade,Grade,"CA41, south of Oakhurst",Coarsegold,CA,93614
199,38.347815999999995,-119.336525,"7519 ft elev, Both directions are mild but have some short 3-5 percent sections.",Road Grade,Grade,"395, on US 395, 11.5 mi north of Bridgeport, CA",Coleville,CA,96107
200,34.00991,-118.15852,15 - 0 height clearance,Low Clearance,LC15,S Atlantic Blvd\/Telegraph Rd,Commerce,CA,90040
201,37.964220000000005,-122.0308,14 - 4 height clearance,Low Clearance,LC14,Systron Dr,Concord,CA,94518
202,37.67628,-120.158676,"2263 ft elev, Northbound: 9 percent grade for 4 miles in and out of Bagby Canyon over Merced River. 6 percent grade descent for 3 miles into Coulterville",Road Grade,Grade,"CA49, between Coulterville and Bagby, CA",Coulterville,CA,95311
203,37.738073,-120.154302,"3246 ft elev, 5-8 percent grade short descents followed by a 8 percent grade for 4 miles heading to Coulterville",Road Grade,Grade,"J132\/J20, between 120 and Coulterville, CA",Coulterville,CA,95311
204,38.29233,-121.63058000000001,13 - 0 height clearance (136),Low Clearance,LC13,84 Bridge,Courtland,CA,95615
205,34.230990999999996,-117.29201499999999,"4299 ft elev, Southbound: 7 percent grade descent for 10 miles with a stop light at the bottom in town.",Road Grade,Grade,"18, south of Crestline, CA",Crestline,CA,92325
206,34.26001,-117.30171399999999,"4486 ft elev, Not recommended for large vehicles, Eastbound: 9-10 percent grade desents for 4 miles, followed by 11 miles of average road, followed by 11-14 percent grades for 5 miles of switchbacks into Crestline.",Road Grade,Grade,"138, between I-15 and Crestline",Crestline,CA,92325
207,38.54139,-121.73958999999999,13 - 6 height clearance,Low Clearance,LC13,Lincoln Hwy,Davis,CA,95616
208,36.400957,-117.27989099999999,"4953 ft elev, Use caution in any vehicle on this road due to stress and overheating. Commercial trucks prohibited in Death Valley NP., Eastbound: 6 percent grade for 3 miles with 30 mph tight curves, followed by 8 percent grade for 5 miles, followed by 6 percent grade for 5 miles., Westbound: 9 percent grade descent for 6 miles with tight curves, followed by 5 percent grade for 2 miles. Mar 2015: RVer with 38 ft 5th wheel reported losing brand new brakes in less than 900ft on this grade and had to be towed.",Road Grade,Grade,"CA 190, on CA 190 at west end of Death Valley NP",Death Valley,CA,92328
209,36.786809999999996,-116.93118500000001,"4315 ft elev, No commercial trucks allowed in Death Valley., Northbound: Half mile of 7 percent grade with 30mph curves followed by 5 percent for 2 miles., Southbound: 6-8 percent grade for 13 miles of winding 25, 30 and 45 mph curves. Stop sign at bottom of hill at junction of 374 and 267.",Road Grade,Grade,"CA374, on CA 374 south of the CA-NV state line in Death Valley National Monument, CA",Death Valley,CA,92328
210,40.593816,-123.012042,"3660 ft elev, North: 6 percent grade descent for 6 miles., South: 6 percent grade descent for 4 miles.",Road Grade,Grade,"3, on CA 3 south of Douglas City, CA",Douglas City,CA,96024
211,34.06123,-118.0126,15 - 0 height clearance,Low Clearance,LC15,Durfee Ave,El Monte,CA,91732
212,34.0633,-118.01562,13 - 10 height clearance,Low Clearance,LC13,Garvey Ave,El Monte,CA,91732
213,34.825041999999996,-115.084498,"2591 ft elev, Eastbound: 3-5 percent grade descent for 5 miles, Westbound: 3 percent grade descent for 7 miles",Road Grade,Grade,"I-40, on I-40 west of Needles, CA",Essex,CA,92332
214,41.967595,-123.74692399999999,"2155 ft elev, 6-7 percent grade descents",Road Grade,Grade,"199, between Crescent City, CA and Grants Pass, OR",Eureka,CA,95501
215,37.485381,-119.63188999999998,"4972 ft elev, Southbound:  percent grade descent for over 5 miles long.",Road Grade,Grade,"41, on 41 north of Oakhurst, CA",Fish Camp,CA,93623
216,41.676053,-122.726054,"4136 ft elev, 7 percent grade descent for 3 miles in both directions",Road Grade,Grade,"3, on CA 3 south of Yreka, CA",Fort Jones,CA,96032
217,37.48768,-121.93189,15 - 0 height clearance,Low Clearance,LC15,Mission Blvd\/262,Fremont,CA,94536
218,37.55969,-121.95565,14 - 0 height clearance,Low Clearance,LC14,Mission Blvd\/238 Westbound,Fremont,CA,94536
219,37.55985,-121.95566000000001,15 - 0 height clearance,Low Clearance,LC15,Mission Blvd\/238 Eastbound,Fremont,CA,94536
220,36.734389,-119.79434499999999,13 - 9 height clearance,Low Clearance,LC13,Fresno St,Fresno,CA,93706
221,36.77766,-119.8011,13 - 0 height clearance (136),Low Clearance,LC13,N Wishon Ave,Fresno,CA,93706
222,36.781490000000005,-119.80411000000001,13 - 6 height clearance,Low Clearance,LC13,Christmas Tree Ln\/Van Ness Blvd,Fresno,CA,93706
223,34.12696,-118.26177,14 - 9 height clearance,Low Clearance,LC14,Los Feliz Blvd,Glendale,CA,91204
224,40.826865000000005,-123.485827,"1471 ft elev, East: 5 percent descent for 4 miles, Westbound: 7 percent for 7 miles and 40 mph speed limits and curves.",Road Grade,Grade,"299, 11 mi west of Willow Creek, CA",Hayfork,CA,96041
225,38.57312,-122.8401,13 - 8 height clearance,Low Clearance,LC13,Old Redwood Hwy,Healdsburg,CA,95448
226,34.10099,-117.10583000000001,11 - 6 height clearance (136),Low Clearance,LC11,Greenspot Rd,Highland,CA,92346
227,37.066307,-121.21954299999999,"1358 ft elev, Eastbound: 5-6 percent grade for 3 miles., Westbound: 5-6 percent grade descent for 3 miles.",Road Grade,Grade,"152, on CA 152 between Gilroy and Los Banos, CA",Hollister,CA,95023
228,38.988702,-122.98572800000001,"2415 ft elev, Eastbound: 6 percent grade for 3 miles followed by a short 10 percent grade descent followed by 6 percent again., Westbound: 7 percent grade for 4 miles with 15-20 mph curves.",Road Grade,Grade,"175\/29, CA 175 and CA 29 by Clear Lake",Hopland,CA,95449
229,36.767845,-118.956594,"6820 ft elev, Not recommended for large vehicles, Eastbound: 7 percent grade descent for a few miles followed by a 6-7 percent grade 9 mile stretch.",Road Grade,Grade,"180, in Kings Canyon Sequoia NP, 4-5 miles east of 180\/198 junction",Hume,CA,93628
230,35.602087,-117.910931,"3299 ft elev, Runaway Ramp eastbound",Runaway Ramp,Ramp,"178, on CA 178 between Bakersfield and US 395",Inyokern,CA,93527
231,33.080287,-116.589171,"4127 ft elev, Eastbound: 6 percent grade for 5 miles",Road Grade,Grade,"78, on CA 78 east of Julian, CA",Julian,CA,92036
232,37.77487,-119.014252,"8041 ft elev, Northbound: mild grades with a short 5 percent descent, Southbound: 6 percent grade descent for 2 miles, followed by a short climb followed by 6.5 miles of stepping descents that are a mostly mild 3-5 percent.",Road Grade,Grade,"395, south of Lee Vining, CA",June Lake,CA,93529
233,38.894473,-122.78836000000001,"2845 ft elev, Southbound: 8 percent grade for 2 miles into Cobb, CA followed by 8-11 percent grade descent for 3 miles.",Road Grade,Grade,"175\/29, between 175 and 29 junction and Middletown, CA",Kelseyville,CA,95451
234,36.192763,-120.76361999999999,"2712 ft elev, Eastbound: 7 percent grade for 1 mile followed by 5 percent grade with slow curves, Westbound: 7 percent grade descent for 4 miles of 30-40 mph curves.",Road Grade,Grade,"CA 198, on CA 198 east of San Lucas, CA",King City,CA,93930
235,41.691437,-124.107156,"1171 ft elev, Northbound: 7 percent grade for 3.75 miles.",Road Grade,Grade,"101, south of Crescent City, CA",Klamath,CA,95548
236,33.652753000000004,-117.40562299999999,"2680 ft elev, Eastbound: 7 percent grade descent for 5 miles with a stop sign at the bottom at Lake Elsinore.",Road Grade,Grade,"74, between Lake Elsinore and San Juan Capistrano, CA",Lake Elsinore,CA,92530
237,33.63216,-117.69972,7 - 5 height clearance (136),Low Clearance,LC7,Ridge Rte Dr,Lake Forest,CA,92630
238,40.474848,-121.501626,"8532 ft elev, North: 5-6 percent grade for 5 miles and a few switchbacks., South: 5 percent grade for 11 miles to junction with 36",Road Grade,Grade,"89, Lassen Volcanic National Park",Lassen Volcanic National Park,CA,96063
239,34.855756,-118.874824,"3367 ft elev, Northbound: 6 percent grade descent for 5 miles but in a mix of other milder grades and short 5 percent stretches over a total 12 mile descent, Southbound: 6 percent grade for 2 miles and then stepping descent for the next 20 miles followed by a brake check area. Then more 5 percent grade descent for 5 miles followed by milder grade descent.",Road Grade,Grade,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243
240,34.913099,-118.92311399999998,"2142 ft elev, Runaway Ramp northbound uphill off to the right",Runaway Ramp,Ramp,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243
241,34.919823,-118.92411399999999,"2020 ft elev, Runaway Ramp northbound uphill off to the left",Runaway Ramp,Ramp,"I-5, on I-5 south of Bakersfield between Grapevine and Gorman, CA",Lebec,CA,93243
242,37.912581,-119.257754,"9920 ft elev, May be closed in Winter. Commercial trucks prohibited in Yosemite National Park., Eastbound: 7-8 percent grade descent for 5 miles followed by 5 percent and less grades for 3 miles., Westbound: 6 percent grade descents with the road becoming more narrow and rough after national park entrance.",Road Grade,Grade,"120, Pass is 12 mi west of 120\/395 Junction, on CA 120 between Lee Vining and Yosemite Park entrance",Lee Vining,CA,93541
243,40.635125,-122.733772,"3280 ft elev, No tractor trailers over 30 ft length between kingpin and rear axle., East: 6 percent for 5 miles and then 4 percent for 1.75 miles. 20 mph hairpins with occasional extra passing lane., Westbound: 6 percent for 2 miles and then 3 miles of milder grade followed by steeper 6 percent for 2 miles.",Road Grade,Grade,"299, west of Whiskeytown, CA",Lewiston,CA,96052
244,34.05635,-118.25281000000001,12 - 9 height clearance (136),Low Clearance,LC12,W 2nd St,Los Angeles,CA,90012
245,34.06735,-118.2393,13 - 0 height clearance (136),Low Clearance,LC13,Arroyo Seco Pkwy,Los Angeles,CA,90012
246,34.0775,-118.19398000000001,12 - 3 height clearance (136),Low Clearance,LC12,N Mission Rd to Huntington Dr,Los Angeles,CA,90012
247,34.07792,-118.26057,14 - 0 height clearance,Low Clearance,LC14,Glendale Blvd and Sunset Blvd,Los Angeles,CA,90012
248,34.07885,-118.193,13 - 10 height clearance,Low Clearance,LC13,Huntington Dr S,Los Angeles,CA,90012
249,34.123673,-118.30078200000001,14 - 0 height clearance,Low Clearance,LC14,Mt Hollywood Dr Tunnel,Los Angeles,CA,90012
250,34.1288,-118.48038000000001,13 - 6 height clearance,Low Clearance,LC13,Sepulveda Blvd Tunnel,Los Angeles,CA,90012
251,,,13 - 5 height clearance (136),Low Clearance,LC13,South Grande Vista Ave,Los Angeles,CA,90023
252,37.544458,-118.63964399999999,"6965 ft elev, Southbound: Brake check area followed by 6-7 percent grade descent for 8 miles.",Road Grade,Grade,"395, on US 395 north of Bishop, CA",Mammoth Lakes,CA,93546
253,38.543987,-119.81226299999999,"8730 ft elev, Not recommended for vehicles over 25 ft, Eastbound: 6 miles of 9-11 percent grade descent with 10 mph hairpins on this narrow, no center stripe road., Westbound: 5 miles of 6-10 percent grade descent followed by 3 miles of 10-12 percent grade climb to Pacific Grade Summit. The following summit descent is stepping down for 52 miles with short grades up to 6-7 percent.",Road Grade,Grade,"CA4, on CA 4 southwest of Markleeville, CA",Markleeville,CA,96120
254,38.672142,-119.625689,"8254 ft elev, Eastbound: 5 percent grade for 1 mile followed by 8 percent grade for 8 miles with 25-40 mph curves., Westbound: 7-10 percent grade descent for 7.5 miles with a 20 mph truck speed limit. The bottom has a stop sign at the 89 and 4 junction.",Road Grade,Grade,"CA89, on CA 89 between US 395 and State Highway 4, south of Lake Tahoe, CA",Markleeville,CA,96120
255,38.694353,-119.985405,"8573 ft elev, East: 8 percent grade for 3 miles followed by 6 percent for 2 miles. After the 88 and 89 junction, there are 9 miles of 3.5 percent to 7 percent grades., Westbound: 5 miles of 5-6 percent followed by rolling grades.",Road Grade,Grade,"88, on 88 southwest of Lake Tahoe, CA",Markleeville,CA,96120
256,38.0052,-122.10203,13 - 6 height clearance,Low Clearance,LC13,Morello Ave,Martinez,CA,94553
257,39.13739,-121.58403999999999,14 - 0 height clearance in center with 13 - 10 on the sides,Low Clearance,LC14,Second St,Marysville,CA,95901
258,39.138490000000004,-121.58422,11 - 7 height clearance (136),Low Clearance,LC11,3rd St,Marysville,CA,95901
259,39.13955,-121.59953999999999,14 - 6 height clearance,Low Clearance,LC14,5th St,Marysville,CA,95901
260,39.1396,-121.58436999999999,10 - 0 height clearance (136),Low Clearance,LC10,4th St,Marysville,CA,95901
261,39.1498,-121.59773,13 - 5 height clearance (136),Low Clearance,LC13,14th St,Marysville,CA,95901
262,35.351221,-119.821708,"3120 ft elev, 6-7 percent grade on both sides from this summit with switchbacks to the east, not recommended for vehicles over 36 feet",Road Grade,Grade,"58, between Bakersfield and San Luis Obsipo",McKittrick,CA,93251
263,40.261926,-121.451715,"4496 ft elev, No tractor trailers over 30 ft length between kingpin and rear axle., Narrow, curvy road with steep grades in both directions.",Road Grade,Grade,"32, between Chico and CA 36\/89",Mineral,CA,96061
264,40.365283000000005,-121.535486,"5745 ft elev, Eastbound: 6 percent grade descent for 3 miles with 35 mph curves, Westbound: 6 percent grade descent for 3 miles with 35 mph curves",Road Grade,Grade,"CA36, on CA 36 between Mineral and Morgan Springs, CA",Mineral,CA,96061
265,36.714669,-118.98966200000001,"4904 ft elev, Not recommended for large vehicles, Southbound: 7-9 percent grade descent for 5 miles to Pinehurst, followed by constant hills, followed by 7-9 percent grade descents again for over 5 miles after Badger.",Road Grade,Grade,"245, in Kings Canyon Sequoia NP, 5 miles between 180 and Pinehurst",Miramonte,CA,93641
266,40.852287,-121.761972,"4368 ft elev, Eastbound: 6 percent grade descent for 3 miles., Westbound: 6 percent grade for a half mile followed by 6 miles of rolling hills up to 6 percent grade descents. Then 6 percent grade for 3 miles.",Road Grade,Grade,"299, 6 mi west of Burney, CA on CA 299 east of Montgomery Creek, CA",Montgomery Creek,CA,96065
267,40.848826,-121.903085,"2682 ft elev, Runaway Ramp westbound",Runaway Ramp,Ramp,"299, on CA 299 east of Montgomery Creek, CA",Montgomery Creek,CA,96065
268,33.58395,-116.43195,"3934 ft elev, Signs say: over 30ft pin to axle not advised. Eastbound: 7 percent grade descent for 10 miles of curves and drop offs into Palm Desert., Westbound: 6 percent grade descent for 9 miles with curves and drop offs.",Road Grade,Grade,"74, between Valle Vista and Palm Desert, CA",Mountain Center,CA,92561
269,34.857948,-114.876846,"2522 ft elev, Eastbound: 6 percent grade descent for 2 miles, Westbound: 4 percent grade descent for 4 miles",Road Grade,Grade,"I-40, on I-40, 10 miles west of Needles, CA",Needles,CA,92363
270,39.206469,-120.792243,"3800 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"I-80, west of CA-NV state line",Nevada City,CA,95959
271,39.252949,-120.738878,"4544 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"I-80, west of CA-NV state line",Nevada City,CA,95959
